SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539301,ARVSMART    ,B ,Q,188.55,190.45,187.30,189.55,189.50,188.40,43,2346,444363.00,
539302,POWERMECH   ,B ,Q,880.00,902.75,880.00,894.30,895.00,880.50,53,516,461400.00,
539309,RAMASTEEL   ,T ,Q,179.65,179.65,179.65,179.65,179.65,179.60,2,200,35930.00,
539310,OYEEEE      ,M ,Q,21.60,21.60,21.60,21.60,21.60,21.50,5,24000,518400.00,
539331,VETO        ,B ,Q,187.40,199.65,186.00,199.00,198.00,187.80,210,7822,1525148.00,
539332,NAVKARCORP  ,A ,Q,170.00,178.20,166.10,175.45,175.45,171.90,1477,105005,18220383.00,
539333,PENPEBS     ,B ,Q,80.15,81.85,80.15,81.00,81.00,80.50,73,9352,756438.00,
539334,SHREEPUSHK  ,B ,Q,205.60,220.00,203.20,214.95,214.95,204.55,639,50632,10729829.00,
539336,GUJGAS      ,A ,Q,839.40,845.00,837.15,843.85,845.00,837.00,67,955,804543.00,
539346,SADBHIN     ,B ,Q,132.00,137.00,132.00,135.90,135.90,133.60,70,7936,1080475.00,
539351,PRABHAT     ,B ,Q,155.20,164.05,154.35,160.85,160.85,153.30,326,13187,2097139.00,
539354,POLYSPIN    ,X ,Q,123.00,123.00,120.00,120.00,120.00,120.00,9,1016,121924.00,
539359,PRITIKAUTO  ,XT,Q,190.00,195.00,188.00,188.00,188.00,189.00,55,11720,2222549.00,
539363,SKC         ,M ,Q,130.00,144.75,119.25,125.95,128.40,144.90,41,42000,5303900.00,
539391,ACME        ,X ,Q,22.85,23.90,22.85,23.70,23.90,22.80,11,628,14514.00,
539399,BELLACASA   ,B ,Q,202.00,202.00,194.00,194.00,194.00,198.50,9,1373,267344.00,
539400,MALLCOM     ,X ,Q,290.90,300.00,290.90,300.00,300.00,290.60,3,19,5618.00,
539403,ARAMBHAN    ,M ,Q,31.95,34.95,31.95,31.95,31.95,33.60,8,45000,1482750.00,
539404,SATIN       ,B ,Q,393.15,398.00,393.15,398.00,398.00,396.50,22,921,365512.00,
539407,GENCON      ,X ,Q,255.00,255.00,246.50,247.50,248.00,245.00,180,53297,13224689.00,
539408,KUBERJI     ,XT,Q,4.36,4.79,4.36,4.57,4.60,4.58,9,605,2796.00,
539410,SIENERGY    ,XT,Q,9.65,9.90,9.18,9.82,9.18,9.65,10,8665,85162.00,
539428,TEJNAKSH    ,M ,Q,441.00,441.00,441.00,441.00,441.00,440.50,1,400,176400.00,
539436,COFFEEDAY   ,B ,Q,302.60,313.25,302.00,304.35,304.35,303.85,781,24316,7470435.00,
539437,IDFCBANK    ,A ,Q,47.95,48.80,47.70,48.65,48.65,47.95,1616,499356,24111073.00,
539447,BEARDSELL   ,B ,Q,51.30,51.30,50.00,50.50,50.50,50.00,6,293,14704.00,
539448,INDIGO      ,A ,Q,1328.90,1377.05,1322.15,1367.60,1367.60,1328.90,3768,43556,59309499.00,
539450,SHK         ,B ,Q,259.30,262.95,258.00,260.30,260.00,257.95,215,12736,3310662.00,
539455,DASL        ,XT,Q,25.40,25.50,25.40,25.50,25.50,25.50,2,1025,26037.00,
539470,SHREEGANES  ,X ,Q,400.00,400.00,377.10,399.00,399.00,395.85,5,21,8372.00,
539479,GTV         ,X ,Q,31.85,31.85,28.00,31.85,31.85,29.00,18,1594,48451.00,
539487,LICNETFSEN  ,B ,Q,355.00,406.00,355.00,406.00,406.00,364.95,2,2,761.00,
539517,SXETF       ,B ,Q,3400.00,3400.00,3400.00,3400.00,3400.00,3439.00,1,1,3400.00,
539518,UDAYJEW     ,X ,Q,41.55,42.45,41.50,42.00,42.00,42.20,38,1980,83189.00,
539520,SHAILJA     ,XT,Q,12.10,12.10,12.08,12.08,12.08,12.18,80,29599,357587.00,
539523,ALKEM       ,A ,Q,1921.00,1923.60,1900.00,1909.60,1909.60,1926.05,347,2608,4988928.00,
539524,LALPATHLAB  ,A ,Q,890.00,890.00,860.00,866.95,875.00,869.50,82,836,727204.00,
539527,CREATIVE    ,X ,Q,196.90,196.90,196.90,196.90,196.90,196.90,2,2500,492250.00,
539528,AAYUSH      ,X ,Q,54.90,55.95,53.30,53.50,53.45,54.60,30,1740,94343.00,
539542,LUXIND      ,B ,Q,1771.55,1816.00,1755.75,1793.00,1786.00,1744.80,169,3224,5726315.00,
539544,ABHIINFRA   ,XT,Q,2.60,2.86,2.60,2.86,2.86,2.73,4,1500,4160.00,
539546,BNL         ,SS,Q,14.00,14.00,14.00,14.00,14.00,13.36,1,800,11200.00,
539551,NH          ,B ,Q,283.30,292.00,281.20,290.15,290.15,281.65,164,4242,1223609.00,
539559,DDIL        ,XT,Q,12.15,12.15,12.15,12.15,12.15,12.75,1,100,1215.00,
539595,NATECO      ,X ,Q,89.90,90.15,89.75,89.85,89.80,89.95,318,74384,6688881.00,
539597,JSLHISAR    ,B ,Q,166.65,172.60,163.45,169.80,169.80,168.95,2104,172814,29341190.00,
539598,ORACLECR    ,XT,Q,10.00,10.00,10.00,10.00,10.00,10.30,10,3000,30000.00,
539599,KEL         ,X ,Q,16.50,16.50,16.45,16.50,16.50,16.10,37,18800,309925.00,
539620,AINFRA      ,XT,Q,122.65,122.65,122.65,122.65,122.65,116.85,2,11,1349.00,
539636,PRECAM      ,B ,Q,108.75,110.15,107.65,109.45,109.45,109.35,81,3459,377638.00,
539658,TEAMLEASE   ,B ,Q,2340.00,2350.00,2299.00,2311.85,2318.00,2347.95,39,86,199418.00,
539659,VIDLI       ,M ,Q,78.00,78.00,72.00,74.50,74.50,76.80,6,6000,446650.00,
539660,SAHYOGMULT  ,XT,Q,2.50,2.50,2.50,2.50,2.50,2.63,1,10,25.00,
539678,QUICKHEAL   ,B ,Q,289.20,300.10,286.00,299.45,299.45,291.45,1329,70085,20665964.00,
539679,KAPILRAJ    ,X ,Q,19.25,19.25,19.25,19.25,19.25,19.60,10,674,12974.00,
539686,KPEL        ,M ,Q,220.00,220.00,214.90,214.90,214.90,201.00,4,2500,540437.00,
539692,IFINSER     ,XT,Q,35.00,35.00,35.00,35.00,35.00,36.40,2,501,17535.00,
539724,HYPERSOFT   ,X ,Q,8.70,8.70,7.30,7.41,7.45,7.98,7,2953,25622.00,
539725,GOKULAGRO   ,B ,Q,20.00,20.35,20.00,20.35,20.35,19.40,16,3566,72521.00,
539742,SIMBHALS    ,B ,Q,14.92,15.39,14.53,14.99,14.99,15.32,43,1496,22288.00,
539770,DARJEELING  ,XT,Q,13.55,13.55,13.55,13.55,13.55,13.00,1,1150,15582.00,
539773,ADVIKCA     ,X ,Q,4.25,5.00,4.25,4.80,4.85,4.70,13,2653,12718.00,
539785,PDMJEPAPER  ,B ,Q,25.10,27.65,25.00,27.45,27.20,25.20,188,44667,1193840.00,
539787,HCG         ,B ,Q,302.20,304.40,300.50,303.05,304.40,304.85,24,294,88796.00,
539798,UMIYA       ,M ,Q,112.10,112.10,112.10,112.10,112.10,111.65,2,2500,280250.00,
539799,BHARATWIRE  ,B ,Q,116.00,117.95,114.75,115.60,115.60,116.25,138,15912,1848093.00,
539807,INFIBEAM    ,A ,Q,153.75,162.00,152.00,158.20,158.20,152.75,8480,2266907,357084133.00,
539837,RPEL        ,M ,Q,109.00,126.00,109.00,124.00,124.00,108.50,7,7000,830950.00,
539839,FRANKLIN    ,M ,Q,19.40,19.45,19.00,19.00,19.00,19.50,7,56000,1074800.00,
539842,SYSCO       ,M ,Q,38.00,38.00,37.00,37.00,37.00,39.00,5,12500,467625.00,
539844,EQUITAS     ,A ,Q,148.70,149.50,145.50,148.45,148.35,147.25,633,56950,8416443.00,
539861,SKIL        ,T ,Q,29.00,30.40,29.00,30.40,30.40,29.00,15,7766,234174.00,
539871,THYROCARE   ,B ,Q,599.00,617.00,590.50,594.15,590.50,597.15,293,2559,1540988.00,
539872,BAJAJHCARE  ,M ,Q,400.00,400.00,400.00,400.00,400.00,400.00,15,60400,24160000.00,
539874,UJJIVAN     ,A ,Q,350.50,368.05,348.80,362.30,362.30,350.05,1880,171652,60906517.00,
539875,RSDFIN      ,X ,Q,56.00,56.00,53.45,53.45,53.45,56.25,3,15,827.00,
539876,CROMPTON    ,A ,Q,232.10,235.00,228.50,231.20,229.95,232.65,577,46982,10901401.00,
539883,PILANIINVS  ,T ,Q,2725.00,2728.50,2657.70,2669.30,2659.10,2651.25,9,63,169604.00,
539889,PARAGMILK   ,A ,Q,254.00,260.00,250.00,254.75,254.75,254.70,439,39226,9975921.00,
539917,NAGARFERT   ,B ,Q,16.10,16.80,16.10,16.70,16.80,16.30,160,42646,701222.00,
539921,SEIL        ,M ,Q,163.95,163.95,163.95,163.95,163.95,160.00,1,800,131160.00,
539927,LIKHAMI     ,XT,Q,40.00,40.00,40.00,40.00,40.00,40.00,1,7,280.00,
539939,YASHCHEM    ,M ,Q,53.50,55.85,53.20,55.60,55.60,53.30,9,33750,1838062.00,
539940,MAXVIL      ,B ,Q,71.10,73.25,71.00,72.90,72.80,72.15,164,12995,938673.00,
539947,JLL         ,XT,Q,18.00,18.00,18.00,18.00,18.00,17.30,5,50,900.00,
539956,TAALENT     ,X ,Q,147.55,157.00,147.55,149.70,148.50,151.90,12,427,63919.00,
539957,MGL         ,A ,Q,1004.60,1015.00,985.95,1012.10,1012.10,996.45,927,7589,7627363.00,
539962,QFSL        ,ST,Q,0.19,0.19,0.19,0.19,0.19,0.20,3,4000,760.00,
539978,QUESS       ,B ,Q,1024.35,1024.35,999.45,1005.70,1005.00,1015.95,572,5569,5600068.00,
539979,DIGJAMLTD   ,B ,Q,9.67,9.87,9.44,9.85,9.87,9.40,211,93438,910260.00,
539980,MIDCAPIWIN  ,B ,Q,71.08,71.08,71.08,71.08,71.08,69.98,1,50,3554.00,
539981,MAXINDIA    ,A ,Q,83.85,85.35,83.85,84.95,85.25,84.65,537,9957,845404.00,
539982,ASYL        ,M ,Q,33.15,33.15,33.15,33.15,33.15,31.60,1,5750,190612.00,
539984,HUIL        ,X ,Q,851.05,922.40,851.05,922.40,922.40,878.50,9,61,55864.00,
539992,LLOYDSTEEL  ,T ,Q,1.26,1.30,1.25,1.30,1.29,1.30,210,292909,377634.00,
539997,KPL         ,MT,Q,41.00,41.70,41.00,41.70,41.70,39.75,5,15000,623400.00,
540005,LTI         ,A ,Q,1400.00,1476.80,1400.00,1418.10,1418.10,1409.70,1995,25998,37552879.00,
540006,BULL        ,X ,Q,91.35,91.35,91.35,91.35,91.35,87.00,1,2,182.00,
540023,MIENT       ,X ,Q,23.95,25.70,23.95,25.00,25.00,25.35,38,4873,122671.00,
540024,ASHARI      ,X ,Q,54.25,56.25,54.25,55.40,55.40,55.80,5106,48199,2669172.00,
540025,ADVENZYMES  ,A ,Q,217.05,239.50,217.05,237.60,237.60,219.20,2251,81463,19053854.00,
540027,PTIL        ,M ,Q,205.00,225.00,205.00,222.80,225.00,214.90,6,15000,3208500.00,
540047,DBL         ,A ,Q,1115.00,1185.50,1115.00,1159.75,1156.00,1109.30,6633,147398,170621815.00,
540048,SPAL        ,B ,Q,330.00,349.90,330.00,347.40,346.00,333.30,45,1291,442886.00,
540061,BIGBLOC     ,B ,Q,177.70,177.70,171.45,174.65,174.65,170.20,233,20719,3607877.00,
540063,ECS         ,X ,Q,8.12,8.12,8.12,8.12,8.12,8.28,7,241,1956.00,
540064,FRETAIL     ,A ,Q,547.35,558.80,537.75,547.25,550.00,547.35,1124,40237,22080745.00,
540065,RBLBANK     ,A ,Q,478.10,486.95,478.10,483.30,486.50,483.05,501,21133,10212239.00,
540071,CAMSONSEEDS ,XT,Q,21.55,23.10,21.55,23.10,23.10,22.00,25,5520,126578.00,
540073,BLS         ,B ,Q,121.05,137.85,121.05,136.00,136.00,120.65,2265,176684,23078115.00,
540078,MITSU       ,M ,Q,145.00,145.00,145.00,145.00,145.00,142.00,1,1200,174000.00,
540081,GOVNOW      ,T ,Q,8.80,8.80,8.80,8.80,8.80,9.26,2,500,4400.00,
540082,RSTL        ,M ,Q,42.00,42.00,42.00,42.00,42.00,42.10,1,3000,126000.00,
540083,TVVISION    ,B ,Q,15.00,15.00,14.35,14.75,14.80,15.10,70,30491,444427.00,
540084,SPICY       ,M ,Q,10.70,10.80,10.70,10.80,10.80,10.00,3,30000,322500.00,
540097,VISCO       ,XT,Q,13.90,14.05,13.90,14.05,14.05,14.05,4,49000,685750.00,
540108,TAHL        ,X ,Q,7.59,7.59,7.38,7.38,7.38,7.45,16,10750,79345.00,
540115,LTTS        ,A ,Q,1239.00,1257.95,1225.55,1230.95,1230.95,1248.05,536,7248,8951524.00,
540124,GNA         ,B ,Q,454.90,458.85,450.70,455.85,455.85,451.65,140,1980,900724.00,
540125,RADHIKAJWE  ,M ,Q,31.00,31.30,29.50,29.75,29.50,29.85,23,38400,1177680.00,
540126,H1309S37DG  ,F ,Q,9.05,11.00,9.05,11.00,11.00,0.00,2,128,1283.00,
540133,ICICIPRULI  ,B ,Q,385.40,397.60,385.40,396.00,396.00,383.45,1234,54477,21471379.00,
540134,IISL        ,X ,Q,18.95,19.65,18.95,19.40,19.20,19.50,129,35806,688588.00,
540135,ARCFIN      ,XT,Q,4.14,4.14,4.14,4.14,4.14,4.14,1,1500,6210.00,
540136,HPL         ,B ,Q,128.00,129.35,127.50,128.10,127.60,128.80,99,3925,503657.00,
540143,SAGARSOFT   ,X ,Q,78.95,78.95,77.00,78.40,78.50,79.00,14,1253,97433.00,
540144,DRA         ,M ,Q,27.95,27.95,27.95,27.95,27.95,26.90,1,2500,69875.00,
540145,VALIANTORG  ,M ,Q,780.00,807.00,775.50,796.05,805.00,771.00,13,37200,28908465.00,
540146,ACML        ,M ,Q,180.00,194.00,180.00,194.00,194.00,193.25,14,60000,11518100.00,
540150,MHEL        ,M ,Q,38.80,38.80,38.75,38.75,38.75,38.85,2,12000,465300.00,
540151,DIKSAT      ,M ,Q,100.00,100.00,100.00,100.00,100.00,100.00,5,153000,15300000.00,
540153,ENDURANCE   ,B ,Q,1260.05,1270.00,1255.00,1262.95,1261.00,1260.65,108,746,940927.00,
540154,IDFSENSEXE  ,B ,Q,333.50,333.50,333.50,333.50,333.50,335.60,1,1,333.00,
540173,PNBHOUSING  ,A ,Q,1265.00,1297.90,1262.40,1272.60,1265.50,1259.10,539,7565,9636603.00,
540175,REGENCY     ,XT,Q,40.00,40.00,38.75,38.80,39.10,38.95,55,7282,286545.00,
540180,VBL         ,B ,Q,634.00,650.00,634.00,646.10,646.10,640.00,131,2224,1431362.00,
540192,LKPSEC      ,X ,Q,18.60,20.25,18.60,19.85,20.00,19.10,72,25067,485155.00,
540203,SFL         ,B ,Q,1575.00,1575.00,1482.15,1545.25,1550.00,1555.00,24,2113,3230034.00,
540210,TMRVL       ,B ,Q,116.45,118.85,115.00,117.00,116.95,116.15,31,1125,131443.00,
540212,TCIEXP      ,B ,Q,481.00,499.90,475.40,488.15,483.50,478.25,121,2088,1020586.00,
540222,LAURUSLABS  ,A ,Q,512.55,520.00,506.70,513.50,511.60,507.90,334,9177,4693066.00,
540243,NEWLIGHT    ,XT,Q,31.10,31.10,30.45,30.45,30.45,30.50,9,22,672.00,
540252,VOL         ,M ,Q,44.00,44.00,44.00,44.00,44.00,43.00,1,1500,66000.00,
540266,GLCL        ,XT,Q,32.70,32.85,32.70,32.85,32.85,32.50,15,13130,429914.00,
540293,PRICOLLTD   ,B ,Q,88.70,91.75,88.70,90.75,90.75,90.10,282,29719,2678323.00,
540311,JITFINFRA   ,T ,Q,34.50,37.25,34.50,37.00,37.25,35.95,30,5213,189890.00,
540360,LLFICL      ,XT,Q,18.50,18.50,18.50,18.50,18.50,18.70,1,5,92.00,
540366,RADIOCITY   ,B ,Q,400.00,405.00,392.10,396.70,392.20,400.30,85,464,184080.00,
540376,DMART       ,A ,Q,1340.00,1371.65,1336.20,1364.35,1364.35,1356.45,2984,75579,102655013.00,
540395,CHEMCRUX    ,M ,Q,34.90,35.15,34.90,35.15,35.15,33.50,3,12000,420600.00,
540403,CLEDUCATE   ,B ,Q,164.20,184.95,164.20,181.55,179.00,164.10,245,9112,1619795.00,
540404,PRIME       ,M ,Q,189.00,189.00,189.00,189.00,189.00,189.00,1,1000,189000.00,
540405,OCEANIC     ,M ,Q,117.05,117.05,117.05,117.05,117.05,123.20,1,1000,117050.00,
540425,SHANKARA    ,B ,Q,1841.05,1844.00,1802.50,1810.55,1810.55,1859.90,712,9045,16466067.00,
540492,PGL         ,M ,Q,22.38,22.38,22.38,22.38,22.38,22.80,1,10000,223800.00,
540497,SCHAND      ,B ,Q,417.70,417.70,404.00,405.40,405.40,409.45,287,80930,33072015.00,
540519,MEERA       ,M ,Q,221.60,221.65,220.95,221.65,221.65,211.10,6,6000,1329150.00,
540526,IRBINVIT    ,IF,Q,83.94,84.00,83.94,83.94,83.94,82.71,8,45000,3778950.00,
540530,HUDCO       ,B ,Q,67.80,71.15,67.60,70.80,70.80,68.30,1635,312683,21742816.00,
540544,PSPPROJECT  ,B ,Q,481.00,506.00,481.00,502.25,506.00,487.65,200,5227,2584626.00,
540552,AXISAEGPG   ,B ,Q,9.58,9.58,8.44,8.92,8.44,8.71,2,12,106.00,
540565,INDIGRID    ,IF,Q,95.50,95.83,95.35,95.83,95.83,95.20,16,81648,7800496.00,
540575,STARCEMENT  ,B ,Q,121.70,123.60,121.55,122.80,122.80,120.60,51,2289,279994.00,
540593,HEOF1126RG  ,B ,Q,9.19,9.24,9.19,9.20,9.20,9.24,7,11980,110606.00,
540595,TEJASNET    ,B ,Q,365.10,367.30,355.00,356.95,356.95,368.45,480,14808,5316849.00,
540596,ERIS        ,B ,Q,772.20,817.65,772.20,803.05,802.70,804.15,119,1591,1283451.00,
540602,GTPL        ,B ,Q,146.20,149.00,142.85,145.70,145.70,146.55,134,2687,392760.00,
540611,AUBANK      ,B ,Q,639.55,648.00,624.70,628.90,628.90,641.45,360,33318,21434426.00,
540616,ARTEMIS     ,B ,Q,104.00,105.85,102.00,102.00,102.00,103.95,16,405,42050.00,
540621,BHAGYAPROP  ,B ,Q,19.25,19.25,19.25,19.25,19.25,17.50,3,118,2271.00,
540642,SALASAR     ,B ,Q,330.00,349.00,330.00,346.50,345.55,340.15,131,2689,924724.00,
540647,GANGESSEC   ,B ,Q,81.45,81.45,81.45,81.45,81.45,79.00,1,1,81.00,
540649,AVADHSUGAR  ,B ,Q,472.25,472.25,440.05,451.80,451.80,472.25,560,18871,8566582.00,
540650,MAGADHSUGAR ,B ,Q,119.90,120.00,117.05,117.45,117.10,120.45,35,2319,275626.00,
540651,JIGAR       ,M ,Q,36.05,36.05,36.05,36.05,36.05,38.00,1,4000,144200.00,
540653,SINTEXPLAST ,B ,Q,59.00,63.10,58.80,62.00,62.00,59.10,3350,676209,41395680.00,
540673,SIS         ,B ,Q,1140.20,1140.20,1120.00,1132.10,1123.55,1131.85,51,514,579748.00,
540678,COCHINSHIP  ,B ,Q,504.05,509.40,503.05,507.65,507.00,506.10,266,7454,3780338.00,
540679,SMSLIFE     ,B ,Q,394.50,404.50,382.50,385.15,385.20,380.00,8,328,130841.00,
540680,KIOCL       ,B ,Q,219.90,270.95,219.90,270.55,270.55,225.80,2079,98047,25340954.00,
540686,SMRUTHIORG  ,X ,Q,105.45,105.45,105.45,105.45,105.45,103.45,1,10,1054.00,
540691,ABCAPITAL   ,B ,Q,151.70,154.35,151.00,152.30,152.30,151.80,2435,275493,42059583.00,
540692,APEX        ,B ,Q,664.00,669.05,642.00,654.50,654.50,664.10,1383,34693,22729426.00,
540694,ANG         ,M ,Q,61.05,61.05,61.05,61.05,61.05,58.15,2,4800,293040.00,
540699,DIXON       ,B ,Q,3278.85,3328.00,3255.50,3280.30,3280.30,3265.10,599,2783,9145394.00,
540700,BRNL        ,B ,Q,185.00,187.45,183.80,186.30,186.00,190.95,17,430,79552.00,
540701,DCAL        ,B ,Q,315.40,317.50,305.00,311.75,311.10,315.60,194,8381,2587452.00,
540702,LASA        ,B ,Q,99.90,99.90,97.00,99.90,99.90,95.15,316,85922,8553786.00,
540703,PROVESTSER  ,X ,Q,9.42,9.42,9.42,9.42,9.42,9.91,1,1,9.00,
540704,MATRIMONY   ,B ,Q,775.00,800.00,762.00,780.90,781.00,775.00,37,567,447580.00,
540709,RELHOME     ,B ,Q,61.95,62.15,60.65,61.95,61.80,61.45,529,54715,3361924.00,
540710,CAPACITE    ,B ,Q,306.40,329.40,306.40,327.95,327.95,309.40,1171,40386,12999667.00,
540716,ICICIGI     ,B ,Q,770.50,793.40,764.10,791.45,785.90,785.90,245,3575,2820731.00,
540717,PQIF        ,XT,Q,110.75,111.20,106.00,111.20,111.20,111.00,13,14317,1589542.00,
540719,SBILIFE     ,B ,Q,684.85,684.85,675.55,679.30,682.00,683.50,1069,16008,10880321.00,XD
540724,DIAMONDYD   ,B ,Q,1320.00,1330.00,1320.00,1326.70,1329.00,1319.25,41,412,546633.00,
540725,SISL        ,M ,Q,103.10,106.00,103.10,106.00,106.00,103.70,4,12000,1259550.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,5,515,263911.00,
540729,VANTABIO    ,M ,Q,49.50,49.50,49.50,49.50,49.50,49.00,1,3000,148500.00,
540735,IRIS        ,M ,Q,47.05,47.05,47.05,47.05,47.05,47.15,1,4000,188200.00,
540737,SGRL        ,M ,Q,45.00,45.00,44.00,44.00,44.00,44.35,2,6000,267000.00,
540743,GODREJAGRO  ,B ,Q,639.35,656.40,639.00,650.25,650.25,638.40,1045,32775,21334747.00,
540744,MESCON      ,XT,Q,46.60,48.30,45.30,48.30,48.30,46.00,75,45154,2105621.00,
540749,MASFIN      ,B ,Q,602.45,611.80,599.85,607.05,611.80,610.85,37,532,321121.00,
540750,IEX         ,B ,Q,1582.90,1602.45,1581.00,1588.25,1582.00,1586.10,293,1759,2809731.00,
540755,GICRE       ,B ,Q,739.65,749.00,736.20,747.40,748.70,739.25,297,11945,8825793.00,
540757,SCPL        ,M ,Q,136.00,141.00,136.00,138.00,138.00,136.00,7,11200,1550400.00,
540761,RCBFIVAG    ,B ,Q,12.10,12.10,12.10,12.10,12.10,11.00,1,5,60.00,
540762,TIINDIA     ,B ,Q,253.00,261.80,244.95,249.15,249.15,253.10,700,77811,19895392.00,
540767,RNAM        ,B ,Q,254.75,257.90,254.75,256.75,256.05,254.35,139,4043,1038084.00,
540768,MAHLOG      ,B ,Q,502.60,505.65,491.90,496.80,493.00,499.85,139,2210,1103126.00,
540769,NIACL       ,B ,Q,703.00,705.10,689.00,690.50,690.50,704.05,104,896,622490.00,
540774,IFGLEXPOR   ,B ,Q,253.65,258.00,250.30,258.00,258.00,252.15,14,216,54815.00,
540775,KHADIM      ,B ,Q,730.00,751.00,721.00,738.80,733.00,730.20,700,8393,6210546.00,
540776,5PAISA      ,T ,Q,344.00,350.00,326.00,345.05,350.00,333.65,24,1653,567149.00,
540777,HDFCLIFE    ,B ,Q,480.00,507.65,480.00,493.90,493.90,480.70,9199,330446,163892683.00,
540782,SBRANDS     ,M ,Q,113.00,115.85,113.00,114.75,115.00,110.35,5,10000,1147700.00,
540787,BHARATIWIN  ,B ,Q,35.16,35.35,34.85,35.31,35.31,35.12,120,48534,1709699.00,
540789,DNAMEDIA    ,B ,Q,7.80,8.05,7.80,8.02,8.05,7.80,21,3802,30011.00,
540790,EASTERNGAS  ,SS,Q,17.30,17.30,16.55,17.00,17.00,17.40,7,1381,23140.00,
540793,HHOF1140RG  ,B ,Q,9.00,9.05,8.95,9.01,9.01,9.15,11,5246,47268.00,
540794,HHOF1140RD  ,B ,Q,8.77,9.40,8.75,9.40,9.40,9.50,5,2006,17574.00,
540797,SHALBY      ,B ,Q,214.00,214.70,210.50,212.65,212.65,214.45,143,4388,931806.00,
540798,FSC         ,B ,Q,669.00,672.00,665.00,666.10,669.00,665.25,38,918,611666.00,
540799,DACEFRG     ,B ,Q,8.57,8.90,8.57,8.90,8.90,8.70,4,2468,21772.00,
540821,SADHNA      ,X ,Q,39.90,39.90,36.20,36.25,36.25,38.00,28,5749,214338.00,
540824,ASTRON      ,B ,Q,109.00,118.10,107.70,116.55,116.55,110.35,712,83058,9249869.00,
540843,RITHWIKFMS  ,M ,Q,34.00,34.20,34.00,34.20,34.20,33.00,4,12000,408600.00,
540850,JFL         ,M ,Q,43.00,43.00,43.00,43.00,43.00,43.25,2,4000,172000.00,
540861,IPRU3018    ,B ,Q,8.30,8.30,8.30,8.30,8.30,8.40,2,2500,20750.00,
540862,IPRU3019    ,B ,Q,10.00,10.00,9.80,9.80,9.80,9.10,2,20,198.00,
540874,7SEAS       ,XT,Q,11.99,11.99,11.99,11.99,11.99,12.23,1,20,239.00,
540879,APOLLO      ,B ,Q,251.00,255.00,249.50,253.05,253.05,252.90,453,15896,4013663.00,
540900,NEWGEN      ,B ,Q,234.05,239.00,232.00,234.65,237.95,235.20,90,1240,290351.00,
540901,PRAXIS      ,B ,Q,205.10,221.00,204.90,221.00,221.00,200.95,198,17230,3770156.00,
540902,AMBER       ,B ,Q,1074.35,1110.10,1074.35,1083.50,1083.50,1081.25,530,6444,7024142.00,
540903,CRPRISK     ,M ,Q,57.85,59.75,52.25,59.30,59.30,54.35,60,222000,13130500.00,
540914,SRUSTEELS   ,X ,Q,16.20,16.35,16.20,16.30,16.35,19.20,2,4,65.00,
540923,AML         ,M ,Q,7.72,8.48,7.72,8.48,8.48,8.08,3,18000,147600.00,
540935,GALAXYSURF  ,B ,Q,1480.00,1480.00,1430.00,1462.65,1462.65,1497.95,584,4531,6632735.00,
540937,MEDICO      ,M ,Q,97.00,97.00,97.00,97.00,97.00,97.00,1,1200,116400.00,
540938,GUJHYSPIN   ,M ,Q,6.53,6.61,6.53,6.61,6.61,6.61,2,20000,131400.00,
540945,FSSPL       ,M ,Q,33.00,33.05,33.00,33.05,33.05,31.50,7,56000,1850000.00,
540954,IWP         ,X ,Q,663.90,663.90,650.00,659.90,659.90,645.00,20,3585,2347219.00,
540955,TDSL        ,M ,Q,45.50,46.20,45.50,46.20,46.20,45.45,6,18000,826050.00,
540956,BHATIA      ,M ,Q,152.00,156.95,152.00,155.35,156.95,154.95,6,6000,925450.00,
540961,SHIVAMILLS  ,B ,Q,65.00,73.80,65.00,72.75,72.75,61.50,130,13551,951982.00,
540975,ASTERDM     ,B ,Q,167.00,170.00,166.70,168.50,168.50,167.20,375,14147,2380476.00,
541005,KANCOTEA    ,X ,Q,85.01,85.10,85.01,85.10,85.10,87.65,3,136,11571.00,
541006,ANGEL       ,M ,Q,27.50,27.50,27.45,27.45,27.45,27.45,13,52000,1428600.00,
541019,HGINFRA     ,B ,Q,304.00,304.00,300.90,301.45,301.45,303.65,232,6568,1981907.00,
541053,EIS         ,M ,Q,938.00,938.00,938.00,938.00,938.00,930.55,2,320,300160.00,
541083,INFLAME     ,M ,Q,38.00,39.80,34.85,36.20,37.50,43.55,34,86000,3113100.00,
541085,DACE2RDP    ,B ,Q,11.00,11.00,11.00,11.00,11.00,0.00,1,5,55.00,
541092,ABSLRIF6RG  ,B ,Q,8.35,8.35,8.35,8.35,8.35,8.10,1,500,4175.00,
541096,BPLPHARMA   ,XT,Q,224.30,224.30,224.30,224.30,224.30,213.65,2,13,2915.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,1000.00,1000.01,1000.01,1000.00,4,310,310002.00,
541112,SHREESHAY   ,MT,Q,17.28,17.28,17.28,17.28,17.28,16.46,1,8000,138240.00,
541143,BDL         ,B ,Q,392.00,397.85,387.05,390.40,390.40,391.65,620,22854,8951436.00,
